232,5,2,22,4.2644,4.4952,8.9921,8.9921,5.5433,2.2752,8.9921,4.2453,8.9921,8.9921,1.4497,2.9613,3.346
233,5,2,23,4.2555,4.468,9.0352,9.0352,4.0476,2.0452,9.0352,6.0791,9.0352,9.0352,1.7059,3.0095,3.3196
234,5,2,24,4.2554,4.4407,8.9971,8.9971,5.6648,2.2959,8.9971,4.1981,8.9971,8.9971,1.3513,2.9736,3.3464
235,5,2,25,4.2626,4.3983,9.0322,9.0322,4.0222,2.0637,9.0322,6.0846,9.0322,9.0322,1.6381,3.015,3.3193
236,5,2,26,4.2599,4.3441,8.9918,8.9918,3.2437,1.996,8.9918,4.1813,8.9918,8.9918,1.327,2.9785,3.3467
237,5,2,27,4.2562,4.3303,9.0403,9.0403,3.2433,2.71,9.0403,6.0724,9.0403,9.0403,1.6303,3.0278,3.3186
238,5,2,28,4.259,4.2889,8.9956,8.9956,4.7044,2.0589,8.9956,4.1843,8.9956,8.9956,1.3311,2.9901,3.3464
239,5,2,29,4.254,4.2574,9.0492,9.0492,5.2165,4.6436,9.0492,6.0688,9.0492,9.0492,1.6402,3.0415,3.3179
240,5,2,30,4.2601,4.2456,9.0238,9.0238,1.2275,1.9204,9.0238,4.206,9.0238,9.0238,1.3485,3.0297,3.3444
241,5,3,1,3.9688,4.0405,11.2658,11.2658,2.5979,2.9854,11.2658,7.4856,11.2658,11.2658,3.4243,3.7279,3.2941
242,5,3,2,3.9314,4.1566,11.1905,11.1905,3.5978,5.4071,11.1905,7.4244,11.1905,11.1905,3.4409,3.6856,3.3015
243,5,3,3,3.8859,4.2041,11.1506,11.1506,2.6695,3.054,11.1506,7.3882,11.1506,11.1506,3.4387,3.669,3.3006
244,5,3,4,3.839,4.2084,11.1283,11.1283,2.6615,2.9938,11.1283,7.3627,11.1283,11.1283,3.4353,3.6608,3.302
245,5,3,5,3.7955,4.1794,11.1199,11.1199,2.6092,2.7327,11.1199,7.3493,11.1199,11.1199,3.4342,3.6592,3.3025
246,5,3,6,3.7536,4.1391,11.1098,11.1098,2.6308,2.8167,11.1098,7.3367,11.1098,11.1098,3.4389,3.6656,3.3062
247,5,3,7,3.7109,4.0902,11.1057,11.1057,2.9004,4.0675,11.1057,7.3301,11.1057,11.1057,3.4389,3.6664,3.3068
248,5,3,8,3.6704,4.0315,11.1081,11.1081,3.0921,4.9568,11.1081,7.3318,11.1081,11.1081,3.4413,3.6698,3.3071
249,5,3,9,3.6296,3.9719,11.1137,11.1137,3.1946,5.4294,11.1137,7.3368,11.1137,11.1137,3.4443,3.6741,3.3072
